jurisd_local_id,parent_abbrev,abbrev,name,lexlabel
4304309,RS,CYG,Cândido Godói,candido.godoi
4304358,RS,,Candiota,candiota
4304408,RS,CEN,Canela,canela
4304507,RS,CGU,Canguçu,cangucu
4304606,RS,CAN,Canoas,canoas
4304614,RS,,Canudos do Vale,canudos.vale
4304622,RS,,Capão Bonito do Sul,capao.bonito.sul
4304630,RS,KDK,Capão da Canoa,capao.canoa
4304655,RS,,Capão do Cipó,capao.cipo
4304663,RS,KPL,Capão do Leão,capao.leao
4304671,RS,,Capivari do Sul,capivari.sul
4304689,RS,CQN,Capela de Santana,capela.santana
4304697,RS,,Capitão,capitao
4304705,RS,CIO,Carazinho,carazinho
4304713,RS,,Caraá,caraa
4304804,RS,CLB,Carlos Barbosa,carlos.barbosa
4304853,RS,,Carlos Gomes,carlos.gomes
4304903,RS,CSX,Casca,casca
4304952,RS,CFR,Caseiros,caseiros
4305009,RS,CTU,Catuípe,catuipe
4310504,RS,IAY,Iraí,irai
4305108,RS,CSL,Caxias do Sul,caxias.sul
4305116,RS,,Centenário,centenario
4305124,RS,,Cerrito,cerrito
4305132,RS,CQB,Cerro Branco,cerro.branco
4305157,RS,CGC,Cerro Grande,cerro.grande
4305173,RS,CGZ,Cerro Grande do Sul,cerro.grande.sul
4305207,RS,CRR,Cerro Largo,cerro.largo
4305306,RS,CPD,Chapada,chapada
4305355,RS,CQU,Charqueadas,charqueadas
4305371,RS,,Charrua,charrua
4305405,RS,CXE,Chiapetta,chiapetta
4305439,RS,,Chuí,chui
4305447,RS,,Chuvisca,chuvisca
4305454,RS,CFD,Cidreira,cidreira
4305504,RS,CXR,Ciríaco,ciriaco
4305587,RS,,Colinas,colinas
4305603,RS,CXL,Colorado,colorado
4305702,RS,CWR,Condor,condor
4305801,RS,CTW,Constantina,constantina
4305835,RS,,Coqueiro Baixo,coqueiro.baixo
4305850,RS,,Coqueiros do Sul,coqueiros.sul
4305871,RS,,Coronel Barros,coronel.barros
4305900,RS,CEB,Coronel Bicaco,coronel.bicaco
4305934,RS,,Coronel Pilar,coronel.pilar
4305959,RS,CWK,Cotiporã,cotipora
4305975,RS,,Coxilha,coxilha
4306007,RS,CSU,Crissiumal,crissiumal
4306056,RS,CIJ,Cristal,cristal
4306072,RS,,Cristal do Sul,cristal.sul
4306106,RS,CZA,Cruz Alta,cruz.alta
4306130,RS,CZX,Cruzaltense,cruzaltense
4306205,RS,CZR,Cruzeiro do Sul,cruzeiro.sul
4306304,RS,DVC,David Canabarro,david.canabarro
4306320,RS,,Derrubadas,derrubadas
4306353,RS,DZN,Dezesseis de Novembro,dezesseis.novembro
4306379,RS,,Dilermando de Aguiar,dilermando.aguiar
4306403,RS,DSR,Dois Irmãos,dois.irmaos
4306429,RS,,Dois Irmãos das Missões,dois.irmaos.missoes
4306452,RS,DLD,Dois Lajeados,dois.lajeados
4306502,RS,DMF,Dom Feliciano,dom.feliciano
4306551,RS,,Dom Pedro de Alcântara,dom.pedro.alcantara
4306601,RS,,Dom Pedrito,dom.pedrito
4306700,RS,DOF,Dona Francisca,dona.francisca
4306734,RS,DMC,Doutor Maurício Cardoso,doutor.mauricio.cardoso
4306759,RS,,Doutor Ricardo,doutor.ricardo
4306767,RS,ESU,Eldorado do Sul,eldorado.sul
4306809,RS,ETD,Encantado,encantado
4306908,RS,ESL,Encruzilhada do Sul,encruzilhada.sul
4306924,RS,,Engenho Velho,engenho.velho
4306932,RS,EIJ,Entre-Ijuís,entre.ijuis
4306957,RS,ERI,Entre Rios do Sul,entre.rios.sul
4306973,RS,ERB,Erebango,erebango
4307005,RS,ERE,Erechim,erechim
4307054,RS,ENS,Ernestina,ernestina
4307104,RS,HVL,Herval,herval
4307203,RS,EVE,Erval Grande,erval.grande
4307302,RS,EVS,Erval Seco,erval.seco
4307401,RS,ESD,Esmeralda,esmeralda
4307450,RS,,Esperança do Sul,esperanca.sul
4307500,RS,EPO,Espumoso,espumoso
4307559,RS,EGV,Estação,estacao
4307609,RS,EVA,Estância Velha,estancia.velha
4307708,RS,EIO,Esteio,esteio
4307807,RS,ETA,Estrela,estrela
4307815,RS,,Estrela Velha,estrela.velha
4307831,RS,EGC,Eugênio de Castro,eugenio.castro
4307864,RS,FVL,Fagundes Varela,fagundes.varela
4307906,RS,FRL,Farroupilha,farroupilha
4308003,RS,FXO,Faxinal do Soturno,faxinal.soturno
4308052,RS,FXZ,Faxinalzinho,faxinalzinho
4308078,RS,,Fazenda Vilanova,fazenda.vilanova
4308102,RS,FIZ,Feliz,feliz
4308201,RS,FCA,Flores da Cunha,flores.cunha
4308250,RS,,Floriano Peixoto,floriano.peixoto
4308300,RS,FXV,Fontoura Xavier,fontoura.xavier
4308409,RS,FMG,Formigueiro,formigueiro
4308433,RS,,Forquetinha,forquetinha
4308458,RS,FZV,Fortaleza dos Valos,fortaleza.valos
4308508,RS,FWN,Frederico Westphalen,frederico.westphalen
4308607,RS,GRD,Garibaldi,garibaldi
4308656,RS,,Garruchos,garruchos
4308706,RS,GAU,Gaurama,gaurama
4308805,RS,GLC,General Câmara,general.camara
4308854,RS,,Gentil,gentil
4308904,RS,,Getúlio Vargas,getulio.vargas
4309001,RS,GRA,Giruá,girua
4309050,RS,GLI,Glorinha,glorinha
4309100,RS,GDO,Gramado,gramado
4309126,RS,,Gramado dos Loureiros,gramado.loureiros
4309159,RS,,Gramado Xavier,gramado.xavier
4309209,RS,GTI,Gravataí,gravatai
4309258,RS,GBJ,Guabiju,guabiju
4309308,RS,GUB,Guaíba,guaiba
4309407,RS,GAO,Guaporé,guapore
4309506,RS,GMS,Guarani das Missões,guarani.missoes
4309555,RS,HMN,Harmonia,harmonia
4309571,RS,,Herveiras,herveiras
4309605,RS,HZA,Horizontina,horizontina
4309654,RS,,Hulha Negra,hulha.negra
4309704,RS,HUA,Humaitá,humaita
4309753,RS,IBQ,Ibarama,ibarama
4309803,RS,IBK,Ibiaçá,ibiaca
4309902,RS,IBS,Ibiraiaras,ibiraiaras
4309951,RS,IBZ,Ibirapuitã,ibirapuita
4310009,RS,IBR,Ibirubá,ibiruba
4310108,RS,IJH,Igrejinha,igrejinha
4310207,RS,IJI,Ijuí,ijui
4310306,RS,ILP,Ilópolis,ilopolis
4310330,RS,IBD,Imbé,imbe
4310363,RS,IMT,Imigrante,imigrante
4310405,RS,IDD,Independência,independencia
4310413,RS,,Inhacorá,inhacora
4310439,RS,IPF,Ipê,ipe
4310462,RS,IZG,Ipiranga do Sul,ipiranga.sul
4310538,RS,,Itaara,itaara
4310553,RS,ICQ,Itacurubi,itacurubi
4310579,RS,,Itapuca,itapuca
4310603,RS,IQI,Itaqui,itaqui
4310652,RS,,Itati,itati
4310702,RS,ITL,Itatiba do Sul,itatiba.sul
4310751,RS,IVO,Ivorá,ivora
4310801,RS,IVI,Ivoti,ivoti
4310850,RS,JBT,Jaboticaba,jaboticaba
4310876,RS,,Jacuizinho,jacuizinho
4310900,RS,JTG,Jacutinga,jacutinga
4311007,RS,JAO,Jaguarão,jaguarao
4311106,RS,JGI,Jaguari,jaguari
4311122,RS,JQR,Jaquirana,jaquirana
4311130,RS,,Jari,jari
4311155,RS,JOW,Jóia,joia
4311205,RS,JCS,Júlio de Castilhos,julio.castilhos
4311239,RS,,Lagoa Bonita do Sul,lagoa.bonita.sul
4311254,RS,LAA,Lagoão,lagoao
4311270,RS,,Lagoa dos Três Cantos,lagoa.tres.cantos
4311304,RS,LVH,Lagoa Vermelha,lagoa.vermelha
4311403,RS,LJO,Lajeado,lajeado
4311429,RS,,Lajeado do Bugre,lajeado.bugre
4311502,RS,LVL,Lavras do Sul,lavras.sul
4311601,RS,LLZ,Liberato Salzano,liberato.salzano
4311627,RS,,Lindolfo Collor,lindolfo.collor
4311643,RS,,Linha Nova,linha.nova
4311700,RS,,Machadinho,machadinho
4311718,RS,,Maçambará,macambara
4311734,RS,,Mampituba,mampituba
4311759,RS,,Manoel Viana,manoel.viana
4311775,RS,,Maquiné,maquine
4311791,RS,,Maratá,marata
4311809,RS,MRA,Marau,marau
4311908,RS,MEL,Marcelino Ramos,marcelino.ramos
4311981,RS,,Mariana Pimentel,mariana.pimentel
4312005,RS,MMO,Mariano Moro,mariano.moro
4312054,RS,,Marques de Souza,marques.souza
4312104,RS,MTX,Mata,mata
4312138,RS,,Mato Castelhano,mato.castelhano
4312153,RS,,Mato Leitão,mato.leitao
4312179,RS,,Mato Queimado,mato.queimado
4312203,RS,MXM,Maximiliano de Almeida,maximiliano.almeida
4312252,RS,,Minas do Leão,minas.leao
4312302,RS,MRG,Miraguaí,miraguai
4312351,RS,MTY,Montauri,montauri
4312377,RS,,Monte Alegre dos Campos,monte.alegre.campos
4312385,RS,,Monte Belo do Sul,monte.belo.sul
4312401,RS,MGO,Montenegro,montenegro
4312427,RS,,Mormaço,mormaco
4312443,RS,,Morrinhos do Sul,morrinhos.sul
4312450,RS,MRF,Morro Redondo,morro.redondo
4312476,RS,,Morro Reuter,morro.reuter
4312500,RS,MST,Mostardas,mostardas
4312609,RS,MWM,Muçum,mucum
4312617,RS,,Muitos Capões,muitos.capoes
4312625,RS,,Muliterno,muliterno
4312658,RS,NMT,Não-Me-Toque,nao.me.toque
4312674,RS,,Nicolau Vergueiro,nicolau.vergueiro
4312708,RS,NNI,Nonoai,nonoai
4312757,RS,NAV,Nova Alvorada,nova.alvorada
4312807,RS,NOV,Nova Araçá,nova.araca
4312906,RS,NOB,Nova Bassano,nova.bassano
4312955,RS,,Nova Boa Vista,nova.boa.vista
4313003,RS,NBE,Nova Bréscia,nova.brescia
4313011,RS,,Nova Candelária,nova.candelaria
4313037,RS,NEL,Nova Esperança do Sul,nova.esperanca.sul
4313060,RS,NVH,Nova Hartz,nova.hartz
4313086,RS,,Nova Pádua,nova.padua
4313102,RS,NVM,Nova Palma,nova.palma
4313201,RS,NVP,Nova Petrópolis,nova.petropolis
4313300,RS,NPT,Nova Prata,nova.prata
4313334,RS,,Nova Ramada,nova.ramada
4313359,RS,NRX,Nova Roma do Sul,nova.roma.sul
4313375,RS,,Nova Santa Rita,nova.santa.rita
4313391,RS,,Novo Cabrais,novo.cabrais
4313409,RS,NHO,Novo Hamburgo,novo.hamburgo
4313425,RS,,Novo Machado,novo.machado
4313441,RS,,Novo Tiradentes,novo.tiradentes
4313466,RS,,Novo Xingu,novo.xingu
4313490,RS,,Novo Barreiro,novo.barreiro
4313508,RS,OSR,Osório,osorio
4313607,RS,PMF,Paim Filho,paim.filho
4313656,RS,PWW,Palmares do Sul,palmares.sul
4313706,RS,PMM,Palmeira das Missões,palmeira.missoes
4313805,RS,PMH,Palmitinho,palmitinho
4313904,RS,PMB,Panambi,panambi
4313953,RS,PBG,Pantano Grande,pantano.grande
4314001,RS,PWI,Paraí,parai
4314027,RS,PXS,Paraíso do Sul,paraiso.sul
4314035,RS,,Pareci Novo,pareci.novo
4314050,RS,PAK,Parobé,parobe
4314068,RS,,Passa Sete,passa.sete
4314076,RS,,Passo do Sobrado,passo.sobrado
4314100,RS,PAS,Passo Fundo,passo.fundo
4314134,RS,,Paulo Bento,paulo.bento
4314159,RS,PVM,Paverama,paverama
4314175,RS,,Pedras Altas,pedras.altas
4314209,RS,POO,Pedro Osório,pedro.osorio
4314308,RS,PJA,Pejuçara,pejucara
4314407,RS,PLT,Pelotas,pelotas
4314423,RS,,Picada Café,picada.cafe
4314456,RS,,Pinhal,pinhal
4314464,RS,,Pinhal da Serra,pinhal.serra
4314472,RS,,Pinhal Grande,pinhal.grande
4314498,RS,,Pinheirinho do Vale,pinheirinho.vale
4314506,RS,PHM,Pinheiro Machado,pinheiro.machado
4314548,RS,,Pinto Bandeira,pinto.bandeira
4314555,RS,PIQ,Pirapó,pirapo
4314605,RS,PTN,Piratini,piratini
4314704,RS,PNO,Planalto,planalto
4314753,RS,PKA,Poço das Antas,poco.antas
4314779,RS,,Pontão,pontao
4314787,RS,,Ponte Preta,ponte.preta
4314803,RS,PTO,Portão,portao
4314902,RS,PAE,Porto Alegre,porto.alegre
4315008,RS,PUC,Porto Lucena,porto.lucena
4315057,RS,,Porto Mauá,porto.maua
4315073,RS,,Porto Vera Cruz,porto.vera.cruz
4315107,RS,PXR,Porto Xavier,porto.xavier
4315131,RS,PUV,Pouso Novo,pouso.novo
4315149,RS,,Presidente Lucena,presidente.lucena
4315156,RS,PRQ,Progresso,progresso
4315172,RS,PTV,Protásio Alves,protasio.alves
4315206,RS,PUG,Putinga,putinga
4315305,RS,QRI,Quaraí,quarai
4315313,RS,,Quatro Irmãos,quatro.irmaos
4315321,RS,,Quevedos,quevedos
4315354,RS,QZN,Quinze de Novembro,quinze.novembro
4315404,RS,RTO,Redentora,redentora
4315453,RS,RVA,Relvado,relvado
4315503,RS,RSC,Restinga Sêca,restinga.seca
4315552,RS,,Rio dos Índios,rio.indios
4315602,RS,RGR,Rio Grande,rio.grande
4315701,RS,RIP,Rio Pardo,rio.pardo
4315750,RS,RZO,Riozinho,riozinho
4315800,RS,ROS,Roca Sales,roca.sales
4315909,RS,ROB,Rodeio Bonito,rodeio.bonito
4315958,RS,,Rolador,rolador
4316006,RS,RTE,Rolante,rolante
4316105,RS,RDA,Ronda Alta,ronda.alta
4316204,RS,RDI,Rondinha,rondinha
4316303,RS,RGZ,Roque Gonzales,roque.gonzales
4316402,RS,RRS,Rosário do Sul,rosario.sul
4316428,RS,,Sagrada Família,sagrada.familia
4316436,RS,SHN,Saldanha Marinho,saldanha.marinho
4316451,RS,SCJ,Salto do Jacuí,salto.jacui
4316477,RS,,Salvador das Missões,salvador.missoes
4316501,RS,SVD,Salvador do Sul,salvador.sul
4316600,RS,SUV,Sananduva,sananduva
4316709,RS,SBU,Santa Bárbara do Sul,santa.barbara.sul
4316733,RS,,Santa Cecília do Sul,santa.cecilia.sul
4316758,RS,,Santa Clara do Sul,santa.clara.sul
4316808,RS,SCR,Santa Cruz do Sul,santa.cruz.sul
4316907,RS,SMA,Santa Maria,santa.maria
4316956,RS,SQV,Santa Maria do Herval,santa.maria.herval
4316972,RS,,Santa Margarida do Sul,santa.margarida.sul
4317004,RS,SAV,Santana da Boa Vista,santana.boa.vista
4317103,RS,,Sant'Ana do Livramento,sant.ana.livramento
4317202,RS,SRO,Santa Rosa,santa.rosa
4317251,RS,,Santa Tereza,santa.tereza
4317301,RS,SVR,Santa Vitória do Palmar,santa.vitoria.palmar
4317400,RS,STO,Santiago,santiago
4317509,RS,SAN,Santo Ângelo,santo.angelo
4317558,RS,,Santo Antônio do Palma,santo.antonio.palma
4317608,RS,SON,Santo Antônio da Patrulha,santo.antonio.patrulha
4317707,RS,SDE,Santo Antônio das Missões,santo.antonio.missoes
4317756,RS,,Santo Antônio do Planalto,santo.antonio.planalto
4317806,RS,SUG,Santo Augusto,santo.augusto
4317905,RS,STC,Santo Cristo,santo.cristo
4317954,RS,,Santo Expedito do Sul,santo.expedito.sul
4318002,RS,SJA,São Borja,sao.borja
4318051,RS,SDQ,São Domingos do Sul,sao.domingos.sul
4318101,RS,SFC,São Francisco de Assis,sao.francisco.assis
4318200,RS,SFP,São Francisco de Paula,sao.francisco.paula
4318309,RS,SGB,São Gabriel,sao.gabriel
4318408,RS,SJO,São Jerônimo,sao.jeronimo
4318424,RS,SVU,São João da Urtiga,sao.joao.urtiga
4318432,RS,,São João do Polêsine,sao.joao.polesine
4318440,RS,SQQ,São Jorge,sao.jorge
4318457,RS,,São José das Missões,sao.jose.missoes
4318465,RS,SQE,São José do Herval,sao.jose.herval
4318481,RS,SHC,São José do Hortêncio,sao.jose.hortencio
4318499,RS,,São José do Inhacorá,sao.jose.inhacora
4318507,RS,SSN,São José do Norte,sao.jose.norte
4318606,RS,SOU,São José do Ouro,sao.jose.ouro
4318614,RS,,São José do Sul,sao.jose.sul
4318622,RS,,São José dos Ausentes,sao.jose.ausentes
4318705,RS,SLE,São Leopoldo,sao.leopoldo
4318804,RS,SLL,São Lourenço do Sul,sao.lourenco.sul
4318903,RS,SIA,São Luiz Gonzaga,sao.luiz.gonzaga
4319000,RS,SCS,São Marcos,sao.marcos
4319109,RS,SIH,São Martinho,sao.martinho
4319125,RS,,São Martinho da Serra,sao.martinho.serra
4319158,RS,SZM,São Miguel das Missões,sao.miguel.missoes
4319208,RS,SNC,São Nicolau,sao.nicolau
4319307,RS,SKM,São Paulo das Missões,sao.paulo.missoes
4319356,RS,,São Pedro da Serra,sao.pedro.serra
4319364,RS,,São Pedro das Missões,sao.pedro.missoes
4319372,RS,,São Pedro do Butiá,sao.pedro.butia
4319406,RS,SPL,São Pedro do Sul,sao.pedro.sul
4319505,RS,SBC,São Sebastião do Caí,sao.sebastiao.cai
4319604,RS,SEE,São Sepé,sao.sepe
4319703,RS,SVM,São Valentim,sao.valentim
4319711,RS,VLS,São Valentim do Sul,sao.valentim.sul
4319737,RS,,São Valério do Sul,sao.valerio.sul
4319752,RS,SVZ,São Vendelino,sao.vendelino
4319802,RS,SVC,São Vicente do Sul,sao.vicente.sul
4319901,RS,SPG,Sapiranga,sapiranga
4320008,RS,SPS,Sapucaia do Sul,sapucaia.sul
4320107,RS,SRD,Sarandi,sarandi
4320206,RS,SBY,Seberi,seberi
4320230,RS,SVJ,Sede Nova,sede.nova
4320263,RS,SGF,Segredo,segredo
4320305,RS,SXH,Selbach,selbach
4320321,RS,,Senador Salgado Filho,senador.salgado.filho
4320354,RS,,Sentinela do Sul,sentinela.sul
4320404,RS,SFO,Serafina Corrêa,serafina.correa
4320453,RS,,Sério,serio
4320503,RS,STW,Sertão,sertao
4320552,RS,,Sertão Santana,sertao.santana
4320578,RS,,Sete de Setembro,sete.setembro
4320602,RS,SWA,Severiano de Almeida,severiano.almeida
4320651,RS,SMW,Silveira Martins,silveira.martins
4320677,RS,,Sinimbu,sinimbu
4320701,RS,SHO,Sobradinho,sobradinho
4320800,RS,,Soledade,soledade
4320859,RS,,Tabaí,tabai
4320909,RS,TJR,Tapejara,tapejara
4321006,RS,TPA,Tapera,tapera
4321105,RS,TPS,Tapes,tapes
4321204,RS,TQR,Taquara,taquara
4321303,RS,TUI,Taquari,taquari
4321329,RS,TSL,Taquaruçu do Sul,taquarucu.sul
4321352,RS,TVE,Tavares,tavares
4321402,RS,TTP,Tenente Portela,tenente.portela
4321436,RS,TAE,Terra de Areia,terra.areia
4321451,RS,TUN,Teutônia,teutonia
4321469,RS,,Tio Hugo,tio.hugo
4321477,RS,,Tiradentes do Sul,tiradentes.sul
4321493,RS,,Toropi,toropi
4321501,RS,TES,Torres,torres
4321600,RS,TRI,Tramandaí,tramandai
4321626,RS,,Travesseiro,travesseiro
4321634,RS,THA,Três Arroios,tres.arroios
4321667,RS,TCC,Três Cachoeiras,tres.cachoeiras
4321709,RS,TSS,Três Coroas,tres.coroas
4321808,RS,TMI,Três de Maio,tres.maio
4321832,RS,,Três Forquilhas,tres.forquilhas
4321857,RS,TPM,Três Palmeiras,tres.palmeiras
4321907,RS,TEP,Três Passos,tres.passos
4321956,RS,TND,Trindade do Sul,trindade.sul
4322004,RS,TRF,Triunfo,triunfo
4322103,RS,TDU,Tucunduva,tucunduva
4322152,RS,THS,Tunas,tunas
4322186,RS,,Tupanci do Sul,tupanci.sul
4322202,RS,TPE,Tupanciretã,tupancireta
4322251,RS,TAD,Tupandi,tupandi
4322301,RS,TUD,Tuparendi,tuparendi
4322327,RS,TRC,Turuçu,turucu
4322343,RS,,Ubiretama,ubiretama
4322350,RS,,União da Serra,uniao.serra
4322376,RS,,Unistalda,unistalda
4322400,RS,,Uruguaiana,uruguaiana
4322509,RS,VAA,Vacaria,vacaria
4322525,RS,,Vale Verde,vale.verde
4322533,RS,VSL,Vale do Sol,vale.sol
4322541,RS,,Vale Real,vale.real
4322558,RS,VAN,Vanini,vanini
4322608,RS,VAI,Venâncio Aires,venancio.aires
4322707,RS,VEZ,Vera Cruz,vera.cruz
4322806,RS,VNS,Veranópolis,veranopolis
4322855,RS,,Vespasiano Corrêa,vespasiano.correa
4322905,RS,VDS,Viadutos,viadutos
4323002,RS,VAO,Viamão,viamao
4323101,RS,VCD,Vicente Dutra,vicente.dutra
4323200,RS,VGF,Victor Graeff,victor.graeff
4323309,RS,VLF,Vila Flores,vila.flores
4323358,RS,,Vila Lângaro,vila.langaro
4323408,RS,VMA,Vila Maria,vila.maria
4323457,RS,,Vila Nova do Sul,vila.nova.sul
4323507,RS,VAL,Vista Alegre,vista.alegre
4323606,RS,VAT,Vista Alegre do Prata,vista.alegre.prata
4323705,RS,VAG,Vista Gaúcha,vista.gaucha
4323754,RS,,Vitória das Missões,vitoria.missoes
4323770,RS,,Westfália,westfalia
4323804,RS,,Xangri-lá,xangri.la
5000203,MS,ACL,Água Clara,agua.clara
5000252,MS,,Alcinópolis,alcinopolis
5000609,MS,AMB,Amambai,amambai
5000708,MS,ANC,Anastácio,anastacio
5000807,MS,AID,Anaurilândia,anaurilandia
5000856,MS,AEC,Angélica,angelica
5000906,MS,AOJ,Antônio João,antonio.joao
5001003,MS,ATD,Aparecida do Taboado,aparecida.taboado
5001102,MS,AUA,Aquidauana,aquidauana
5001243,MS,AOE,Aral Moreira,aral.moreira
5001508,MS,BND,Bandeirantes,bandeirantes
5001904,MS,BTG,Bataguassu,bataguassu
5002001,MS,BIP,Batayporã,bataypora
5002100,MS,BVT,Bela Vista,bela.vista
5002159,MS,BDQ,Bodoquena,bodoquena
5002209,MS,BTO,Bonito,bonito
5002308,MS,BSI,Brasilândia,brasilandia
5002407,MS,CRP,Caarapó,caarapo
5002605,MS,CAP,Camapuã,camapua
5002704,MS,CPE,Campo Grande,campo.grande
5002803,MS,CKL,Caracol,caracol
5002902,MS,CLA,Cassilândia,cassilandia
5002951,MS,CSF,Chapadão do Sul,chapadao.sul
5003108,MS,CGX,Corguinho,corguinho
5003157,MS,KLS,Coronel Sapucaia,coronel.sapucaia
5003207,MS,CMA,Corumbá,corumba
5003256,MS,KCA,Costa Rica,costa.rica
5003306,MS,CXM,Coxim,coxim
5003454,MS,DPS,Deodápolis,deodapolis
5003488,MS,DIB,Dois Irmãos do Buriti,dois.irmaos.buriti
5003504,MS,DAA,Douradina,douradina
5003702,MS,DOS,Dourados,dourados
5003751,MS,EDD,Eldorado,eldorado
5003801,MS,FSU,Fátima do Sul,fatima.sul
5003900,MS,,Figueirão,figueirao
5004007,MS,GDS,Glória de Dourados,gloria.dourados
5004106,MS,GLG,Guia Lopes da Laguna,guia.lopes.laguna
5004304,MS,IGU,Iguatemi,iguatemi
5004403,MS,INO,Inocência,inocencia
5004502,MS,ITP,Itaporã,itapora
5004601,MS,IQR,Itaquiraí,itaquirai
5004700,MS,,Ivinhema,ivinhema
5004809,MS,,Japorã,japora
5004908,MS,JRR,Jaraguari,jaraguari
5005004,MS,JIM,Jardim,jardim
5005103,MS,JAE,Jateí,jatei
5005152,MS,JKT,Juti,juti
5005202,MS,LDO,Ladário,ladario
5005251,MS,,Laguna Carapã,laguna.carapa
5005400,MS,MCJ,Maracaju,maracaju
5005608,MS,MRD,Miranda,miranda
5005681,MS,MUV,Mundo Novo,mundo.novo
5005707,MS,NVR,Naviraí,navirai
5005806,MS,NOQ,Nioaque,nioaque
5006002,MS,,Nova Alvorada do Sul,nova.alvorada.sul
5006200,MS,NDI,Nova Andradina,nova.andradina
5006259,MS,,Novo Horizonte do Sul,novo.horizonte.sul
5006275,MS,,Paraíso das Águas,paraiso.aguas
5006309,MS,PNB,Paranaíba,paranaiba
5006358,MS,PKS,Paranhos,paranhos
5006408,MS,PDG,Pedro Gomes,pedro.gomes
5006606,MS,PPR,Ponta Porã,ponta.pora
5006903,MS,PTM,Porto Murtinho,porto.murtinho
5007109,MS,RRR,Ribas do Rio Pardo,ribas.rio.pardo
5007208,MS,RBH,Rio Brilhante,rio.brilhante
5007307,MS,RNG,Rio Negro,rio.negro
5007406,MS,RVG,Rio Verde de Mato Grosso,rio.verde.mato.grosso
5007505,MS,RHD,Rochedo,rochedo
5007554,MS,SKQ,Santa Rita do Pardo,santa.rita.pardo
5007695,MS,SYW,São Gabriel do Oeste,sao.gabriel.oeste
5007703,MS,,Sete Quedas,sete.quedas
5007802,MS,SWY,Selvíria,selviria
5007901,MS,SDN,Sidrolândia,sidrolandia
5007935,MS,SWZ,Sonora,sonora
5007950,MS,TCU,Tacuru,tacuru
5007976,MS,TQU,Taquarussu,taquarussu
5008008,MS,TRN,Terenos,terenos
5008305,MS,TLS,Três Lagoas,tres.lagoas
5008404,MS,VNN,Vicentina,vicentina
5100102,MT,AZL,Acorizal,acorizal
5100201,MT,ABO,Água Boa,agua.boa
5100250,MT,AFL,Alta Floresta,alta.floresta
5100300,MT,ALU,Alto Araguaia,alto.araguaia
5100359,MT,,Alto Boa Vista,alto.boa.vista
5100409,MT,ALT,Alto Garças,alto.garcas
5100508,MT,AGI,Alto Paraguai,alto.paraguai
5100607,MT,AOU,Alto Taquari,alto.taquari
5100805,MT,APC,Apiacás,apiacas
5101001,MT,AGX,Araguaiana,araguaiana
5101209,MT,AUH,Araguainha,araguainha
5101258,MT,APT,Araputanga,araputanga
5101308,MT,AOS,Arenápolis,arenapolis
5101407,MT,AYP,Aripuanã,aripuana
5101605,MT,BML,Barão de Melgaço,barao.melgaco
5101704,MT,BBG,Barra do Bugres,barra.bugres
5101803,MT,BAG,Barra do Garças,barra.garcas
5101852,MT,,Bom Jesus do Araguaia,bom.jesus.araguaia
5101902,MT,BNR,Brasnorte,brasnorte
5102504,MT,CCS,Cáceres,caceres
5102603,MT,KAS,Campinápolis,campinapolis
5102637,MT,CZN,Campo Novo do Parecis,campo.novo.parecis
5102678,MT,CZV,Campo Verde,campo.verde
5102686,MT,,Campos de Júlio,campos.julio
5102694,MT,,Canabrava do Norte,canabrava.norte
5102702,MT,CKW,Canarana,canarana
5102793,MT,,Carlinda,carlinda
5102850,MT,CTQ,Castanheira,castanheira
5103007,MT,CGI,Chapada dos Guimarães,chapada.guimaraes
5103056,MT,CDZ,Cláudia,claudia
5103106,MT,CCZ,Cocalinho,cocalinho
5103205,MT,CDE,Colíder,colider
5103254,MT,,Colniza,colniza
5103304,MT,CMZ,Comodoro,comodoro
5103353,MT,,Confresa,confresa
5103361,MT,,Conquista D'Oeste,conquista.oeste
5103379,MT,,Cotriguaçu,cotriguacu
5103403,MT,CBA,Cuiabá,cuiaba
5103437,MT,,Curvelândia,curvelandia
5103452,MT,DSE,Denise,denise
5103502,MT,DIO,Diamantino,diamantino
5103601,MT,DQN,Dom Aquino,dom.aquino
5103700,MT,,Feliz Natal,feliz.natal
5103809,MT,,Figueirópolis D'Oeste,figueiropolis.oeste
5103858,MT,,Gaúcha do Norte,gaucha.norte
5103908,MT,GEC,General Carneiro,general.carneiro
5103957,MT,,Glória D'Oeste,gloria.oeste
5104104,MT,GDN,Guarantã do Norte,guaranta.norte
5104203,MT,GGA,Guiratinga,guiratinga
5104500,MT,IDV,Indiavaí,indiavai
5104526,MT,,Ipiranga do Norte,ipiranga.norte
5104542,MT,,Itanhangá,itanhanga
5104559,MT,IUZ,Itaúba,itauba
5104609,MT,ITQ,Itiquira,itiquira
5104807,MT,JCR,Jaciara,jaciara
5104906,MT,JGD,Jangada,jangada
5105002,MT,JRW,Jauru,jauru
5105101,MT,JXA,Juara,juara
5105150,MT,JNA,Juína,juina
5105176,MT,JUW,Juruena,juruena
5105200,MT,JIA,Juscimeira,juscimeira
5105234,MT,,Lambari D'Oeste,lambari.oeste
5105259,MT,LRV,Lucas do Rio Verde,lucas.rio.verde
5105309,MT,LCR,Luciara,luciara
5105507,MT,VBS,Vila Bela da Santíssima Trindade,vila.bela.santissima.trindade
5105580,MT,MLY,Marcelândia,marcelandia
5105606,MT,MTK,Matupá,matupa
